operator;operatorQID;jurisdictions;jurisdictionQIDs;country;countryQID;city;cityQID;latitude;longitude;phone;email;website;facebook;twitter;youtube;picture;pictureAuthor;pictureLicense;pictureLicenseURL;type;typeQID;creation;QID
Belize;http://www.wikidata.org/entity/Q242;Italy;http://www.wikidata.org/entity/Q38;Italy;http://www.wikidata.org/entity/Q38;;;;;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Belizean%20embassy%20to%20the%20Republic%20of%20Italy.jpg;Mattes</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q86675196
Belize;http://www.wikidata.org/entity/Q242;Vatican City;http://www.wikidata.org/entity/Q237;Italy;http://www.wikidata.org/entity/Q38;Rome;http://www.wikidata.org/entity/Q220;41.899;12.4683;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q104038450
Belize;http://www.wikidata.org/entity/Q242;Japan;http://www.wikidata.org/entity/Q17;Japan;http://www.wikidata.org/entity/Q17;;;;;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q96264588
Belize;http://www.wikidata.org/entity/Q242;Mexico;http://www.wikidata.org/entity/Q96;Mexico;http://www.wikidata.org/entity/Q96;Mexico City;http://www.wikidata.org/entity/Q1489;19.41936;-99.20757;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embajada%20de%20Belice%20en%20la%20Ciudad%20de%20M%C3%A9xico%202.jpg;Aquintero82>Aquintero82</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q111653217
Belize;http://www.wikidata.org/entity/Q242;Taiwan;http://www.wikidata.org/entity/Q865;Taiwan;http://www.wikidata.org/entity/Q865;Taipei;http://www.wikidata.org/entity/Q1867;;;;;https://embassyofbelizetaiwan.org/;366305679020;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q56649607
Belize;http://www.wikidata.org/entity/Q242;Republic of Ireland|Denmark|United Kingdom|Montenegro|Israel;http://www.wikidata.org/entity/Q27|http://www.wikidata.org/entity/Q35|http://www.wikidata.org/entity/Q145|http://www.wikidata.org/entity/Q236|http://www.wikidata.org/entity/Q801;United Kingdom;http://www.wikidata.org/entity/Q145;London;http://www.wikidata.org/entity/Q84;51.5189;-0.165194;;;http://belizehighcommission.co.uk/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/High%20Commission%20of%20Antigua%20and%20Barbuda-Belize%20in%20London.jpeg;Sdrawkcab>Sdrawkcab</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;high commission;http://www.wikidata.org/entity/Q18414273;;http://www.wikidata.org/entity/Q16842957
Belize;http://www.wikidata.org/entity/Q242;Canada|United States of America;http://www.wikidata.org/entity/Q16|http://www.wikidata.org/entity/Q30;United States of America;http://www.wikidata.org/entity/Q30;Washington, D.C.;http://www.wikidata.org/entity/Q61;38.9164;-77.0561;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Belize%2C%20Washington%2C%20D.C..jpg;SimonP>SimonP</a> at <a href=https://en.wikipedia.org/wiki/ class=extiw title=wikipedia:>English Wikipedia</a>;CC-BY-SA-3.0;http://creativecommons.org/licenses/by-sa/3.0/;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q5369571
Benin;http://www.wikidata.org/entity/Q962;Uruguay|Brazil|Chile|Paraguay;http://www.wikidata.org/entity/Q77|http://www.wikidata.org/entity/Q155|http://www.wikidata.org/entity/Q298|http://www.wikidata.org/entity/Q733;Brazil;http://www.wikidata.org/entity/Q155;Brasília;http://www.wikidata.org/entity/Q2844;-15.83638;-47.87413;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105682142
Benin;http://www.wikidata.org/entity/Q962;Cuba|Costa Rica;http://www.wikidata.org/entity/Q241|http://www.wikidata.org/entity/Q800;Cuba;http://www.wikidata.org/entity/Q241;Havana;http://www.wikidata.org/entity/Q1563;23.125;-82.4228;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q111083765
Benin;http://www.wikidata.org/entity/Q962;;;France;http://www.wikidata.org/entity/Q142;3rd arrondissement of Lyon;http://www.wikidata.org/entity/Q3348;45.759951;4.845967;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Beninese%20consulate%2C%20Lyon%20-%20letter%20box.jpg;Benoît Prieur;CC0;http://creativecommons.org/publicdomain/zero/1.0/deed.en;honorary consulate;http://www.wikidata.org/entity/Q23891529;;http://www.wikidata.org/entity/Q60035853
Benin;http://www.wikidata.org/entity/Q962;Norway|Republic of Ireland|Belgium|Spain|Luxembourg|Finland|Sweden|Denmark|Turkey|Portugal|Netherlands|France|United Kingdom|Iceland|Albania|Monaco|Andorra;http://www.wikidata.org/entity/Q20|http://www.wikidata.org/entity/Q27|http://www.wikidata.org/entity/Q31|http://www.wikidata.org/entity/Q29|http://www.wikidata.org/entity/Q32|http://www.wikidata.org/entity/Q33|http://www.wikidata.org/entity/Q34|http://www.wikidata.org/entity/Q35|http://www.wikidata.org/entity/Q43|http://www.wikidata.org/entity/Q45|http://www.wikidata.org/entity/Q55|http://www.wikidata.org/entity/Q142|http://www.wikidata.org/entity/Q145|http://www.wikidata.org/entity/Q189|http://www.wikidata.org/entity/Q222|http://www.wikidata.org/entity/Q235|http://www.wikidata.org/entity/Q228;France;http://www.wikidata.org/entity/Q142;Paris;http://www.wikidata.org/entity/Q90;48.87;2.28633;;;http://www.benin-ambassade.fr;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Beninese%20embassy%20in%20Paris.jpg;Pymouss44>Pymouss</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q16303681
Benin;http://www.wikidata.org/entity/Q962;Vatican City;http://www.wikidata.org/entity/Q237;Italy;http://www.wikidata.org/entity/Q38;;;;;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;2012-01-01T00:00:00Z;http://www.wikidata.org/entity/Q60855296
Benin;http://www.wikidata.org/entity/Q962;Japan|Indonesia|Singapore|East Timor|Australia|New Zealand|Papua New Guinea|Fiji|Maldives|Malaysia|Myanmar|Nepal|Sri Lanka|Brunei|Philippines;http://www.wikidata.org/entity/Q17|http://www.wikidata.org/entity/Q252|http://www.wikidata.org/entity/Q334|http://www.wikidata.org/entity/Q574|http://www.wikidata.org/entity/Q408|http://www.wikidata.org/entity/Q664|http://www.wikidata.org/entity/Q691|http://www.wikidata.org/entity/Q712|http://www.wikidata.org/entity/Q826|http://www.wikidata.org/entity/Q833|http://www.wikidata.org/entity/Q836|http://www.wikidata.org/entity/Q837|http://www.wikidata.org/entity/Q854|http://www.wikidata.org/entity/Q921|http://www.wikidata.org/entity/Q928;Japan;http://www.wikidata.org/entity/Q17;Kasuga;http://www.wikidata.org/entity/Q11513509;35.710008;139.746867;+81-3-5229-7232;;http://www.beninembassy.jp;BeninEmbTokyo;BeninEmbTokyo;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Benin%20in%20Tokyo%2002.jpg;Nicolas1981>Nicolas1981</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q30403674
Benin;http://www.wikidata.org/entity/Q962;;;Mauritania;http://www.wikidata.org/entity/Q1025;;;;;+222-36-30-12-45;mailto:consulbeninm@yahoo.com;;;;;;;;;honorary consulate;http://www.wikidata.org/entity/Q23891529;;http://www.wikidata.org/entity/Q80084011
Benin;http://www.wikidata.org/entity/Q962;Niger;http://www.wikidata.org/entity/Q1032;Niger;http://www.wikidata.org/entity/Q1032;Niamey;http://www.wikidata.org/entity/Q3674;13.52697;2.06941;+227-20-72-28-60;mailto:ambaben@yahoo.fr;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q28473782
Benin;http://www.wikidata.org/entity/Q962;Russia;http://www.wikidata.org/entity/Q159;Russia;http://www.wikidata.org/entity/Q159;Moscow;http://www.wikidata.org/entity/Q649;55.76944444;37.60888889;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Uspensky%20Lane%207.jpg;NVO>NVO</a>;CC BY 3.0;https://creativecommons.org/licenses/by/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q4373975
Benin;http://www.wikidata.org/entity/Q962;Saudi Arabia;http://www.wikidata.org/entity/Q851;Saudi Arabia;http://www.wikidata.org/entity/Q851;Riyadh;http://www.wikidata.org/entity/Q3692;24.7319;46.6718;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q68169942
Benin;http://www.wikidata.org/entity/Q962;South Africa|Zimbabwe|Botswana|Comoros|Lesotho|Madagascar|Mauritius|Mozambique|Namibia|Seychelles|Eswatini;http://www.wikidata.org/entity/Q258|http://www.wikidata.org/entity/Q954|http://www.wikidata.org/entity/Q963|http://www.wikidata.org/entity/Q970|http://www.wikidata.org/entity/Q1013|http://www.wikidata.org/entity/Q1019|http://www.wikidata.org/entity/Q1027|http://www.wikidata.org/entity/Q1029|http://www.wikidata.org/entity/Q1030|http://www.wikidata.org/entity/Q1042|http://www.wikidata.org/entity/Q1050;South Africa;http://www.wikidata.org/entity/Q258;Pretoria;http://www.wikidata.org/entity/Q3926;-25.74946;28.22473;;;http://www.embbeninsa.org.za;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q106644517
Benin;http://www.wikidata.org/entity/Q962;Canada|United States of America;http://www.wikidata.org/entity/Q16|http://www.wikidata.org/entity/Q30;United States of America;http://www.wikidata.org/entity/Q30;Washington, D.C.;http://www.wikidata.org/entity/Q61;38.9181;-77.0491;;;http://www.beninembassy.us/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q5369573
Bermuda;http://www.wikidata.org/entity/Q23635;;;United Kingdom;http://www.wikidata.org/entity/Q145;London;http://www.wikidata.org/entity/Q84;51.5071;-0.140833;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Bermuda%20and%20the%20Caymans%20in%20London.jpg;Sdrawkcab>Sdrawkcab</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;de facto embassy;http://www.wikidata.org/entity/Q5244910;;http://www.wikidata.org/entity/Q16931853
Bhutan;http://www.wikidata.org/entity/Q917;Spain|Belgium|Finland|Denmark|Sweden|France|Montenegro|Serbia;http://www.wikidata.org/entity/Q29|http://www.wikidata.org/entity/Q31|http://www.wikidata.org/entity/Q33|http://www.wikidata.org/entity/Q35|http://www.wikidata.org/entity/Q34|http://www.wikidata.org/entity/Q142|http://www.wikidata.org/entity/Q236|http://www.wikidata.org/entity/Q403;Belgium;http://www.wikidata.org/entity/Q31;Woluwe-Saint-Pierre - Sint-Pieters-Woluwe;http://www.wikidata.org/entity/Q242393;50.8322;4.4177;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bhutan%20Embassy%2C%20BRU.jpg;Raf24~commonswiki>Raf24~commonswiki</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q68197177
Bhutan;http://www.wikidata.org/entity/Q917;Japan|India|Nepal|Afghanistan;http://www.wikidata.org/entity/Q17|http://www.wikidata.org/entity/Q668|http://www.wikidata.org/entity/Q837|http://www.wikidata.org/entity/Q889;India;http://www.wikidata.org/entity/Q668;New Delhi;http://www.wikidata.org/entity/Q987;28.58644;77.18049;;;https://www.mfa.gov.bt/rbedelhi/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bhutanese%20Embassy%20in%20New%20Delhi.jpg;Kransky>Kransky</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q109335968
Bhutan;http://www.wikidata.org/entity/Q917;Norway|Switzerland|Austria;http://www.wikidata.org/entity/Q20|http://www.wikidata.org/entity/Q39|http://www.wikidata.org/entity/Q40;Switzerland;http://www.wikidata.org/entity/Q39;Geneva;http://www.wikidata.org/entity/Q71;46.2238;6.123;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q101028003
Bhutan;http://www.wikidata.org/entity/Q917;Australia|Thailand;http://www.wikidata.org/entity/Q408|http://www.wikidata.org/entity/Q869;Thailand;http://www.wikidata.org/entity/Q869;Bangkok;http://www.wikidata.org/entity/Q1861;13.7778;100.587;;mailto:st.rbe.reception@gmail.com;https://www.mfa.gov.bt/rbebangkok/;rbebangkok;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q106451766
Bolivia;http://www.wikidata.org/entity/Q750;Argentina;http://www.wikidata.org/entity/Q414;Argentina;http://www.wikidata.org/entity/Q414;Buenos Aires;http://www.wikidata.org/entity/Q1486;-34.60317;-58.37449;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bolivian%20Embassy%2C%20Buenos%20Aires%2001.jpg;Gastón Cuello>Gastón Cuello</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110255671
Bolivia;http://www.wikidata.org/entity/Q750;Austria|Czech Republic|Slovakia|Croatia;http://www.wikidata.org/entity/Q40|http://www.wikidata.org/entity/Q213|http://www.wikidata.org/entity/Q214|http://www.wikidata.org/entity/Q224;Austria;http://www.wikidata.org/entity/Q40;Vienna;http://www.wikidata.org/entity/Q1741;48.1953;16.3648;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bolivianische%20Botschaft-Waaggasse%2010.JPG;Erich Schmid>Erich Schmid</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q54168797
Bolivia;http://www.wikidata.org/entity/Q750;Belgium|Luxembourg;http://www.wikidata.org/entity/Q31|http://www.wikidata.org/entity/Q32;Belgium;http://www.wikidata.org/entity/Q31;Brussels;http://www.wikidata.org/entity/Q239;50.8282;4.3636;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q68564872
Bolivia;http://www.wikidata.org/entity/Q750;Brazil;http://www.wikidata.org/entity/Q155;Brazil;http://www.wikidata.org/entity/Q155;Brasília;http://www.wikidata.org/entity/Q2844;-15.82518;-47.89459;;;http://www.embolivia.org.br;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105682264
Bolivia;http://www.wikidata.org/entity/Q750;Canada|Australia|New Zealand;http://www.wikidata.org/entity/Q16|http://www.wikidata.org/entity/Q408|http://www.wikidata.org/entity/Q664;Canada;http://www.wikidata.org/entity/Q16;Ottawa;http://www.wikidata.org/entity/Q1930;45.42107;-75.69711;;;http://bolivianembassy.ca/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q106452531
Bolivia;http://www.wikidata.org/entity/Q750;Colombia;http://www.wikidata.org/entity/Q739;Colombia;http://www.wikidata.org/entity/Q739;Bogotá;http://www.wikidata.org/entity/Q2841;-25.29236;-57.61216;;;https://embajadaboliviacolombia.org;BolenColombia;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embajada%20boliviana.JPG;Elviper>Elviper</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110605095
Bolivia;http://www.wikidata.org/entity/Q750;Costa Rica;http://www.wikidata.org/entity/Q800;Costa Rica;http://www.wikidata.org/entity/Q800;San José;http://www.wikidata.org/entity/Q3070;9.92769;-84.03726;;;https://embocr.com/;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110606866
Bolivia;http://www.wikidata.org/entity/Q750;Cuba;http://www.wikidata.org/entity/Q241;Cuba;http://www.wikidata.org/entity/Q241;Havana;http://www.wikidata.org/entity/Q1563;23.11644;-82.43183;;;;embajadadeboliviaencuba;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110606971
Bolivia;http://www.wikidata.org/entity/Q750;Ecuador;http://www.wikidata.org/entity/Q736;Ecuador;http://www.wikidata.org/entity/Q736;Quito;http://www.wikidata.org/entity/Q2900;-0.18555;-78.47739;;;;Embajada-de-Bolivia-en-Ecuador-235864753658907;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110607067
Bolivia;http://www.wikidata.org/entity/Q750;Egypt;http://www.wikidata.org/entity/Q79;Egypt;http://www.wikidata.org/entity/Q79;Giza;http://www.wikidata.org/entity/Q81788;30.04026;31.19801;;;;emboliviaegypt;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110613959
Bolivia;http://www.wikidata.org/entity/Q750;Portugal|France|Algeria|Tunisia;http://www.wikidata.org/entity/Q45|http://www.wikidata.org/entity/Q142|http://www.wikidata.org/entity/Q262|http://www.wikidata.org/entity/Q948;France;http://www.wikidata.org/entity/Q142;Paris;http://www.wikidata.org/entity/Q90;48.85747;2.28704;;;https://www.emboliviafrancia.fr;BolEnFrancia;Em_Bolivia_Fr;UCYaSUWYcnBmTd8VSLt0sLog;http://commons.wikimedia.org/wiki/Special:FilePath/Ambassade%20de%20Bolivie%20en%20France%2C%2012%20avenue%20du%20Pr%C3%A9sident-Kennedy%2C%20Paris%2016e%203.jpg;Polymagou>user talk page</a> if you use this picture out of the Wikimedia project scope <img alt=Face-smile.svg src=https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Face-smile.svg/20px-Face-smile.svg.png decoding=async width=20 height=20 srcset=https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Face-smile.svg/30px-Face-smile.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Face-smile.svg/40px-Face-smile.svg.png 2x data-file-width=48 data-file-height=48>.</i></small> </p> </td></tr></tbody></table><p><br></p>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110614042
Bolivia;http://www.wikidata.org/entity/Q750;Poland|Switzerland|Germany|Romania;http://www.wikidata.org/entity/Q36|http://www.wikidata.org/entity/Q39|http://www.wikidata.org/entity/Q183|http://www.wikidata.org/entity/Q218;Germany;http://www.wikidata.org/entity/Q183;Berlin;http://www.wikidata.org/entity/Q64;52.5053;13.3482;;;http://www.bolivia.de/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Botschaft%20von%20Bolivia%2020191028-01.jpg;Pymouss>Pymouss</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;1874-01-01T00:00:00Z;http://www.wikidata.org/entity/Q55773772
Bolivia;http://www.wikidata.org/entity/Q750;India;http://www.wikidata.org/entity/Q668;India;http://www.wikidata.org/entity/Q668;New Delhi;http://www.wikidata.org/entity/Q987;28.5615;77.1593;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110614624
Bolivia;http://www.wikidata.org/entity/Q750;Vatican City|Greece;http://www.wikidata.org/entity/Q237|http://www.wikidata.org/entity/Q41;Italy;http://www.wikidata.org/entity/Q38;Rome;http://www.wikidata.org/entity/Q220;41.9052;12.4579;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bolivian%20Embassy%20to%20the%20Holy%20See.jpg;EEJCC>EEJCC</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q65168008
Bolivia;http://www.wikidata.org/entity/Q750;Italy|Cyprus|Montenegro|Serbia;http://www.wikidata.org/entity/Q38|http://www.wikidata.org/entity/Q229|http://www.wikidata.org/entity/Q236|http://www.wikidata.org/entity/Q403;Italy;http://www.wikidata.org/entity/Q38;Rome;http://www.wikidata.org/entity/Q220;41.9145;12.5028;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q103233064
Bolivia;http://www.wikidata.org/entity/Q750;Japan;http://www.wikidata.org/entity/Q17;Japan;http://www.wikidata.org/entity/Q17;Minato-ku;http://www.wikidata.org/entity/Q190088;35.65923;139.721792;;;https://ebja.jp;BolEnJapon;BolEnJapon;;http://commons.wikimedia.org/wiki/Special:FilePath/Plaque%20at%20entrance%20of%20building%20hosting%20several%20embassies%20in%20Nishia%21abu.jpg;Syced>Syced</a>;CC0;http://creativecommons.org/publicdomain/zero/1.0/deed.en;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q61877357
Bolivia;http://www.wikidata.org/entity/Q750;Mexico;http://www.wikidata.org/entity/Q96;Mexico;http://www.wikidata.org/entity/Q96;Mexico City;http://www.wikidata.org/entity/Q1489;19.43211;-99.17586;;;;BolenMexico;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embajada%20de%20Bolivia%20en%20Ciudad%20de%20M%C3%A9xico.jpg;Aquintero82>Aquintero82</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110614734
Bolivia;http://www.wikidata.org/entity/Q750;Portugal|Netherlands;http://www.wikidata.org/entity/Q45|http://www.wikidata.org/entity/Q55;Netherlands;http://www.wikidata.org/entity/Q55;The Hague;http://www.wikidata.org/entity/Q36600;52.0893;4.3057;;;http://www.embassyofbolivia.nl/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20the%20Plurinational%20State%20of%20Bolivia%20plaque%2C%20The%20Hague%20%282019%29.jpg;Donald Trung>Donald Trung 『徵國單』</a> (<a href=//commons.wikimedia.org/wiki/User_talk:Donald_Trung title=User talk:Donald Trung>No Fake News 💬</a>) (<a href=//commons.wikimedia.org/wiki/Commons:WikiProject_Numismatics title=Commons:WikiProject Numismatics>WikiProject Numismatics</a> 💴) (<a href=https://en.wikipedia.org/wiki/nl:Gebruiker:Donald_Trung/Mijn_werk_%F0%9F%8F%A2 class=extiw title=w:nl:Gebruiker:Donald Trung/Mijn werk 🏢>Articles 📚</a>)</small> 20:46, 6 June 2019 (UTC);CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q100563952
Bolivia;http://www.wikidata.org/entity/Q750;Panama;http://www.wikidata.org/entity/Q804;Panama;http://www.wikidata.org/entity/Q804;Panama City;http://www.wikidata.org/entity/Q3306;8.99137;-79.52634;;;https://embajadabolpan.com;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110615326
Bolivia;http://www.wikidata.org/entity/Q750;Paraguay;http://www.wikidata.org/entity/Q733;Paraguay;http://www.wikidata.org/entity/Q733;Asunción;http://www.wikidata.org/entity/Q2933;-25.29236;-57.61216;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110527379
Bolivia;http://www.wikidata.org/entity/Q750;People's Republic of China|Indonesia;http://www.wikidata.org/entity/Q148|http://www.wikidata.org/entity/Q252;People's Republic of China;http://www.wikidata.org/entity/Q148;Beijing;http://www.wikidata.org/entity/Q956;39.94404;116.44533;;;http://www.embolchina.cn;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q107559393
Bolivia;http://www.wikidata.org/entity/Q750;Peru;http://www.wikidata.org/entity/Q419;Peru;http://www.wikidata.org/entity/Q419;San Isidro;http://www.wikidata.org/entity/Q2632912;-12.09378;-77.05049;;;http://www.embajadadeboliviaenperu.com;BolEnPeru;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110615587
Bolivia;http://www.wikidata.org/entity/Q750;Russia;http://www.wikidata.org/entity/Q159;Russia;http://www.wikidata.org/entity/Q159;Moscow;http://www.wikidata.org/entity/Q649;55.71208333;37.61656389;;;http://bolivia-rusia.ru;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Moscow%2C%20Serpukhovski%20Val%20Street%208.JPG;Сергей Сазанков>Сергей Сазанков</a>;CC BY-SA 2.5;https://creativecommons.org/licenses/by-sa/2.5;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q4373972
Bolivia;http://www.wikidata.org/entity/Q750;South Korea;http://www.wikidata.org/entity/Q884;South Korea;http://www.wikidata.org/entity/Q884;Seoul;http://www.wikidata.org/entity/Q8684;37.5653;126.9791;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q110606775
Bolivia;http://www.wikidata.org/entity/Q750;Spain|Morocco;http://www.wikidata.org/entity/Q29|http://www.wikidata.org/entity/Q1028;Spain;http://www.wikidata.org/entity/Q29;Madrid;http://www.wikidata.org/entity/Q2807;40.472;-3.732;;;https://www.embajadadebolivia.es;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105170240
Bolivia;http://www.wikidata.org/entity/Q750;Finland|Sweden|Denmark|Estonia;http://www.wikidata.org/entity/Q33|http://www.wikidata.org/entity/Q34|http://www.wikidata.org/entity/Q35|http://www.wikidata.org/entity/Q191;Sweden;http://www.wikidata.org/entity/Q34;Lidingö Municipality;http://www.wikidata.org/entity/Q3120654;59.3623272;18.1232555;;;http://www.embolivia.se/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Ukraine%20in%20Sweden.jpg;Irina Butiaha - Ірина Бутяга;Public domain;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q16503803
Bolivia;http://www.wikidata.org/entity/Q750;Republic of Ireland|United Kingdom;http://www.wikidata.org/entity/Q27|http://www.wikidata.org/entity/Q145;United Kingdom;http://www.wikidata.org/entity/Q145;City of Westminster;http://www.wikidata.org/entity/Q179351;51.4971;-0.151056;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Bolivia%20in%20London%201.jpg;Sdrawkcab>Sdrawkcab</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q16966285
Bolivia;http://www.wikidata.org/entity/Q750;United States of America;http://www.wikidata.org/entity/Q30;United States of America;http://www.wikidata.org/entity/Q30;Washington, D.C.;http://www.wikidata.org/entity/Q61;38.9192;-77.0608;;;http://www.boliviawdc.org/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/BolivianEmbassyWashingtonDC.jpg;Jonathunder>Jonathunder</a>;GFDL 1.2;http://www.gnu.org/licenses/old-licenses/fdl-1.2.html;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q5369575
